Student 916 : [44.2, 65.94, 28.11, 57.03, 52.63, 85.87, 42.03, 16.94, 34.08, 32.49, 82.26, 45.65, 88.4, 32.92, 68.24, 53.51, 64.01, 40.84, 31.36, 17.56, 78.08, 45.98, 58.6, 47.49, 5.51, 20.04, 40.12, 34.74, 60.93, 77.57, 86.21, 20.51, 78.35, 99.31, 17.36, 57.74, 13.49, 99.34, 59.44, 96.34, 55.8, 16.94, 95.52, 90.81, 38.66, 79.75, 35.56, 15.32, 79.39, 15.5, 65.66, 72.38, 63.71, 86.27, 29.89, 98.19, 13.35, 81.42, 79.15, 0.29, 39.97, 33.16, 94.14, 11.29, 93.87, 12.21, 52.39, 6.18, 61.59, 20.15, 62.86, 10.1, 53.11, 19.47, 36.01, 18.61, 46.16, 33.11, 91.91, 62.94, 23.2, 0.92, 34.69]
Student 917 : [23.14, 78.99, 34.38, 43.91, 44.21, 87.77, 67.9, 35.47, 22.61, 57.3, 64.48, 57.26, 85.15, 14.96, 63.79, 88.84, 18.96, 44.52, 68.83, 89.93, 3.85, 20.04, 52.37, 86.61, 83.26, 68.29, 30.02, 78.74, 35.8, 85.69, 37.89, 43.25, 21.64, 49.41, 48.87, 16.98, 82.34, 91.78, 97.63, 17.52, 66.44, 52.17, 61.9, 0.79, 38.22, 81.03, 64.93, 60.02, 2.49, 47.18, 22.45, 42.47, 44.38, 91.31, 56.57, 97.37, 39.79, 76.07, 38.09, 71.37, 39.63, 6.44, 99.61, 36.27, 68.87, 32.66, 81.87, 68.03, 10.09, 2.54, 37.74, 95.43, 60.34, 99.92, 20.06, 2.39, 60.31, 91.71, 22.24, 98.85, 94.74, 7.21, 23.87]
Student 918 : [5.06, 59.63, 89.72, 14.01, 23.32, 52.79, 28.08, 6.42, 10.78, 69.44, 5.42, 61.74, 78.95, 67.6, 30.92, 7.69, 33.18, 54.12, 3.27, 97.7, 55.67, 66.42, 35.52, 69.33, 71.37, 64.01, 33.88, 77.03, 8.7, 26.08, 71.7, 22.58, 36.09, 71.78, 52.16, 21.67, 15.42, 55.18, 45.7, 26.36, 63.72, 38.41, 21.77, 69.3, 55.69, 13.16, 68.12, 8.25, 31.42, 23.37, 5.53, 27.02, 95.83, 40.1, 61.19, 92.32, 9.66, 53.24, 59.4, 75.5, 75.07, 74.17, 25.12, 22.26, 13.57, 88.52, 72.53, 94.37, 18.36, 58.77, 68.76, 12.88, 39.33, 52.79, 21.06, 4.33, 24.21, 66.18, 34.68, 88.18, 97.02, 13.9, 28.23]
Student 919 : [78.21, 34.82, 91.2, 45.71, 41.64, 32.55, 16.58, 83.85, 92.94, 68.6, 33.22, 14.92, 51.98, 72.95, 93.08, 7.37, 50.06, 88.54, 5.77, 14.25, 71.51, 59.63, 92.6, 60.44, 19.02, 24.56, 41.53, 6.2, 81.63, 85.39, 25.52, 67.33, 76.98, 49.4, 3.63, 20.79, 85.85, 37.2, 84.68, 1.06, 96.29, 30.52, 96.63, 97.73, 27.1, 89.15, 71.15, 97.15, 5.88, 0.86, 22.8, 72.62, 35.68, 40.91, 74.77, 16.22, 96.06, 8.18, 58.97, 23.08, 89.3, 74.2, 97.51, 83.96, 60.54, 27.89, 54.48, 15.88, 91.94, 24.33, 32.37, 61.89, 95.02, 48.86, 75.65, 21.05, 3.17, 89.12, 35.89, 27.57, 96.38, 67.33, 46.93]
Student 920 : [84.81, 79.87, 3.7, 44.07, 29.29, 1.79, 14.69, 50.53, 3.56, 17.77, 92.27, 95.03, 78.18, 38.98, 39.8, 84.79, 48.05, 43.71, 40.65, 85.21, 13.92, 42.04, 61.75, 48.22, 57.73, 85.45, 76.25, 0.13, 46.71, 75.07, 52.99, 26.41, 21.36, 15.33, 82.64, 47.91, 71.27, 6.03, 10.28, 43.17, 79.03, 65.03, 22.52, 35.06, 17.65, 26.44, 93.65, 26.19, 19.5, 64.41, 29.56, 37.59, 96.01, 51.67, 61.08, 77.43, 76.43, 73.56, 28.87, 42.77, 51.34, 83.27, 70.96, 36.28, 51.85, 2.19, 70.88, 61.86, 69.16, 40.24, 49.74, 48.39, 20.6, 35.6, 88.3, 39.43, 98.27, 90.62, 47.01, 77.89, 94.11, 11.15, 11.05]
Student 921 : [32.39, 41.16, 72.21, 26.06, 58.82, 25.88, 79.51, 71.54, 92.78, 16.11, 33.86, 94.54, 12.29, 5.26, 77.98, 23.67, 28.34, 61.48, 63.42, 36.23, 48.76, 57.89, 33.1, 21.18, 74.25, 86.41, 21.32, 63.78, 70.2, 87.03, 77.39, 76.73, 71.61, 79.37, 21.73, 8.57, 94.78, 66.35, 98.89, 45.04, 49.03, 90.45, 0.4, 81.18, 64.53, 62.76, 92.39, 83.24, 78.22, 51.78, 97.82, 77.78, 48.74, 14.67, 51.12, 2.74, 3.52, 77.07, 64.33, 29.96, 56.18, 19.24, 18.16, 22.38, 71.2, 6.2, 18.75, 19.87, 93.89, 7.16, 41.51, 57.61, 8.57, 86.03, 17.23, 8.36, 35.58, 8.43, 2.15, 5.5, 28.53, 3.34, 14.04]
Student 922 : [7.11, 82.29, 82.71, 10.78, 22.78, 80.35, 78.47, 32.58, 0.0, 73.14, 52.1, 65.82, 63.93, 77.88, 91.73, 43.16, 2.71, 59.59, 54.57, 52.45, 99.84, 11.3, 60.3, 76.94, 13.9, 2.77, 1.87, 14.51, 82.79, 19.91, 36.61, 89.88, 5.0, 10.99, 65.54, 50.9, 90.06, 40.89, 69.35, 57.79, 76.94, 29.85, 45.84, 32.37, 90.16, 19.61, 85.61, 33.17, 41.05, 66.25, 30.01, 62.23, 84.15, 6.53, 78.94, 89.04, 7.23, 82.74, 54.43, 98.37, 67.72, 39.2, 80.54, 29.81, 87.63, 23.31, 10.21, 79.16, 84.81, 33.51, 15.2, 74.19, 49.05, 57.2, 56.45, 20.94, 68.3, 32.82, 69.38, 40.34, 72.27, 51.83, 30.84]
Student 923 : [22.17, 65.56, 59.13, 22.96, 98.39, 45.96, 16.53, 79.93, 83.89, 25.24, 29.63, 69.15, 11.14, 61.28, 81.4, 0.88, 8.17, 99.21, 48.71, 61.88, 99.26, 97.31, 63.82, 76.79, 62.18, 32.6, 84.19, 1.73, 0.63, 79.33, 38.13, 96.19, 87.13, 44.24, 30.65, 43.13, 93.56, 24.72, 26.3, 51.68, 54.81, 27.87, 74.06, 82.11, 4.06, 51.79, 3.04, 78.53, 77.59, 83.95, 97.17, 81.23, 11.43, 15.54, 52.03, 17.42, 42.85, 5.95, 27.7, 37.13, 85.32, 56.61, 37.73, 69.09, 67.3, 69.81, 56.19, 20.4, 12.55, 74.76, 82.32, 33.36, 92.08, 0.51, 75.55, 43.08, 96.89, 63.3, 62.09, 50.11, 64.21, 14.64, 19.22]
Student 924 : [10.22, 85.93, 4.39, 64.21, 39.89, 89.13, 31.98, 40.02, 78.45, 71.35, 15.8, 49.39, 24.09, 49.7, 96.22, 34.2, 82.84, 15.14, 0.24, 88.56, 17.93, 90.17, 23.89, 86.77, 48.03, 78.01, 35.88, 94.73, 32.38, 55.03, 14.93, 80.69, 12.0, 99.6, 41.47, 21.72, 85.77, 95.33, 0.06, 35.85, 87.72, 94.11, 13.26, 57.04, 97.45, 75.59, 19.92, 9.55, 59.88, 93.47, 31.36, 31.8, 11.87, 56.34, 47.16, 45.66, 13.93, 50.73, 89.29, 66.8, 63.13, 77.89, 17.89, 3.72, 19.71, 41.73, 24.95, 99.0, 14.55, 95.58, 63.22, 24.94, 16.95, 27.74, 56.79, 57.36, 33.18, 41.88, 57.1, 16.57, 74.92, 67.26, 53.53]
Student 925 : [10.73, 41.07, 54.15, 13.72, 25.37, 58.67, 0.01, 4.72, 21.74, 99.83, 67.3, 87.47, 96.51, 34.92, 62.68, 49.06, 56.04, 24.86, 10.43, 96.26, 46.39, 19.22, 25.66, 48.32, 5.38, 45.03, 58.33, 16.58, 47.02, 56.24, 37.79, 80.79, 21.41, 19.0, 81.45, 41.04, 54.26, 66.77, 44.34, 97.64, 59.46, 71.14, 76.53, 86.55, 35.21, 39.01, 24.66, 77.47, 99.81, 64.92, 60.55, 23.49, 96.64, 38.72, 44.97, 36.53, 99.67, 32.65, 37.98, 51.39, 80.3, 69.77, 48.57, 32.38, 54.67, 5.99, 75.75, 71.4, 16.31, 41.75, 30.75, 24.03, 73.18, 16.17, 46.09, 30.98, 50.63, 26.4, 70.56, 76.34, 92.03, 58.16, 21.68]
Student 926 : [63.49, 3.07, 23.02, 63.96, 30.33, 92.23, 90.84, 49.98, 78.66, 43.88, 76.1, 93.26, 5.82, 88.24, 1.02, 50.79, 38.28, 17.63, 49.49, 37.44, 20.9, 26.95, 72.24, 38.14, 1.52, 15.86, 52.79, 51.18, 58.2, 79.17, 71.1, 11.65, 15.11, 7.93, 52.02, 54.64, 19.81, 73.35, 13.65, 90.77, 9.18, 67.93, 37.37, 83.59, 74.42, 33.71, 65.59, 37.6, 46.53, 16.45, 95.8, 28.72, 62.63, 46.08, 80.47, 34.71, 41.15, 58.96, 60.96, 52.1, 88.94, 45.41, 60.64, 18.42, 87.11, 27.24, 37.66, 93.57, 54.08, 44.18, 50.73, 92.83, 63.89, 55.79, 23.03, 5.09, 6.06, 45.81, 98.38, 75.14, 9.01, 49.58, 71.83]
Student 927 : [77.41, 64.31, 25.23, 83.98, 10.33, 23.52, 65.89, 42.42, 9.54, 62.45, 5.93, 36.47, 40.45, 61.76, 64.94, 96.79, 3.68, 26.72, 21.93, 9.51, 42.49, 79.16, 33.19, 2.38, 90.29, 91.15, 72.69, 86.38, 38.11, 11.61, 36.49, 73.7, 94.43, 77.16, 96.43, 46.98, 30.24, 91.39, 10.35, 11.67, 50.39, 3.07, 96.26, 23.9, 9.39, 13.12, 55.92, 49.37, 94.3, 92.49, 89.81, 75.43, 30.29, 98.78, 79.94, 68.07, 25.73, 38.2, 29.36, 38.39, 62.4, 30.9, 38.22, 58.86, 54.2, 3.26, 64.88, 48.77, 42.69, 48.16, 67.57, 30.42, 71.67, 65.89, 47.27, 42.84, 84.39, 22.5, 15.78, 88.11, 17.08, 39.77, 93.9]
Student 928 : [76.79, 71.72, 0.88, 11.33, 73.94, 25.09, 7.62, 84.21, 69.2, 50.85, 46.47, 8.88, 20.39, 13.25, 95.65, 76.29, 69.21, 3.86, 88.23, 18.96, 50.36, 54.37, 1.45, 42.68, 67.14, 86.69, 27.38, 4.58, 74.57, 33.32, 40.93, 55.12, 96.34, 21.38, 99.05, 67.36, 77.15, 90.17, 63.23, 48.61, 38.03, 3.97, 36.18, 66.71, 59.26, 29.21, 43.41, 25.94, 62.64, 68.39, 70.35, 96.23, 2.86, 81.94, 86.49, 33.08, 6.49, 83.35, 49.7, 25.73, 16.14, 63.37, 85.44, 76.06, 7.44, 84.17, 78.88, 41.91, 46.74, 86.14, 0.65, 75.02, 48.65, 66.53, 11.23, 45.92, 74.37, 21.85, 53.54, 76.11, 83.95, 94.03, 48.16]
Student 929 : [25.92, 12.78, 83.48, 38.78, 24.45, 65.41, 99.77, 13.29, 51.4, 83.89, 69.77, 76.6, 76.41, 71.93, 67.08, 86.24, 80.34, 25.14, 39.77, 91.51, 55.06, 17.51, 20.32, 92.91, 70.62, 10.78, 15.82, 79.7, 70.09, 92.05, 5.29, 53.73, 36.46, 82.65, 68.83, 61.64, 12.27, 76.64, 74.16, 0.11, 43.16, 61.73, 50.06, 29.1, 59.1, 46.71, 83.33, 26.33, 3.5, 70.25, 86.4, 43.48, 69.81, 93.59, 95.56, 78.77, 7.31, 86.42, 76.99, 63.79, 13.77, 99.33, 36.75, 73.55, 41.04, 79.25, 54.04, 7.74, 1.56, 24.51, 82.79, 58.37, 78.82, 95.54, 95.69, 74.74, 12.66, 93.75, 76.74, 59.81, 51.67, 96.44, 3.97]
Student 930 : [50.15, 57.96, 80.95, 25.88, 64.75, 28.82, 39.62, 41.57, 38.45, 57.58, 51.8, 38.2, 55.52, 12.8, 76.65, 29.76, 93.87, 16.59, 13.35, 80.12, 93.52, 53.85, 76.6, 28.53, 14.98, 24.35, 99.11, 33.29, 21.7, 69.71, 72.14, 75.7, 94.42, 78.3, 60.48, 51.67, 86.66, 95.56, 31.21, 66.74, 60.45, 44.62, 17.19, 41.91, 99.49, 92.69, 95.5, 31.98, 82.74, 82.27, 98.73, 56.33, 15.62, 83.27, 92.84, 42.37, 58.52, 11.9, 48.88, 86.52, 62.39, 5.19, 8.25, 44.09, 19.98, 36.49, 90.75, 70.27, 67.82, 6.26, 23.51, 47.35, 28.93, 45.15, 74.57, 49.96, 68.98, 21.87, 59.96, 19.97, 49.89, 56.91, 55.35]
Student 931 : [56.2, 64.44, 69.5, 14.01, 33.37, 80.57, 20.97, 72.38, 26.19, 55.51, 60.69, 26.37, 30.92, 44.16, 99.5, 43.78, 69.05, 67.8, 56.21, 34.86, 94.5, 80.06, 57.4, 44.0, 87.86, 69.45, 63.69, 63.94, 95.57, 60.28, 18.57, 22.19, 89.24, 97.29, 77.6, 71.14, 52.47, 64.29, 3.99, 85.81, 50.75, 91.91, 9.69, 35.99, 3.99, 55.59, 80.6, 53.21, 60.37, 51.31, 48.87, 57.28, 65.31, 63.65, 65.67, 41.95, 30.07, 8.2, 84.02, 44.65, 30.75, 39.12, 82.43, 41.6, 10.19, 61.05, 47.67, 16.01, 12.95, 74.51, 87.65, 44.85, 56.84, 13.94, 63.87, 37.11, 32.68, 8.23, 16.94, 35.83, 29.16, 5.36, 8.54]
Student 932 : [0.33, 46.01, 28.97, 91.44, 0.38, 29.2, 22.49, 53.32, 85.79, 99.66, 38.82, 78.0, 42.18, 45.01, 81.33, 31.24, 2.64, 28.96, 35.24, 81.56, 55.26, 57.48, 75.27, 80.79, 22.61, 61.42, 32.76, 73.76, 91.33, 74.46, 27.42, 96.59, 96.96, 75.31, 4.08, 33.74, 36.9, 19.29, 39.91, 30.01, 92.56, 5.8, 4.09, 95.93, 90.91, 15.59, 58.22, 2.17, 24.84, 4.29, 83.57, 31.94, 82.4, 57.53, 8.87, 49.02, 5.23, 96.61, 91.22, 43.59, 8.41, 73.72, 71.8, 37.82, 45.7, 10.91, 87.98, 69.05, 96.99, 17.94, 73.82, 19.59, 87.9, 70.8, 22.36, 28.93, 25.63, 44.9, 14.32, 6.92, 49.52, 74.55, 40.75]
Student 933 : [71.43, 91.22, 0.76, 52.45, 80.83, 56.73, 61.3, 21.51, 93.68, 58.39, 69.15, 88.78, 68.68, 77.84, 16.73, 43.83, 48.75, 82.99, 34.77, 56.29, 10.29, 54.46, 75.51, 58.53, 51.42, 63.63, 53.59, 29.99, 31.62, 62.91, 54.43, 27.49, 21.29, 48.5, 80.87, 82.74, 19.2, 34.52, 71.36, 92.72, 48.26, 33.43, 90.38, 61.95, 45.33, 72.25, 60.59, 16.13, 19.88, 86.88, 79.66, 96.44, 67.83, 27.07, 40.05, 60.52, 91.97, 74.0, 49.34, 61.87, 98.38, 19.01, 30.85, 52.85, 9.47, 77.12, 69.23, 58.23, 58.62, 12.65, 54.51, 95.69, 8.81, 34.86, 69.27, 78.1, 68.1, 81.75, 58.29, 17.97, 58.76, 47.21, 18.06]
Student 934 : [35.95, 63.18, 4.86, 61.82, 34.47, 41.52, 58.05, 12.14, 1.45, 94.17, 92.77, 16.59, 92.55, 47.9, 33.54, 59.1, 51.3, 50.37, 65.68, 37.11, 10.11, 11.89, 84.9, 77.45, 58.2, 86.05, 40.45, 51.58, 94.66, 4.58, 4.74, 94.38, 40.39, 66.27, 22.34, 41.68, 91.25, 42.38, 13.58, 40.63, 56.88, 1.7, 34.21, 54.66, 44.03, 77.3, 21.42, 79.85, 12.01, 93.78, 88.62, 13.29, 48.48, 49.37, 66.77, 65.65, 88.32, 99.87, 28.29, 89.72, 26.02, 23.28, 71.11, 5.01, 51.97, 53.18, 85.24, 34.18, 77.53, 56.53, 71.57, 31.33, 99.79, 97.32, 34.05, 74.63, 97.48, 71.46, 19.84, 15.86, 42.18, 20.05, 39.59]
Student 935 : [54.76, 14.01, 37.5, 57.06, 8.63, 1.31, 39.75, 49.02, 46.24, 64.19, 43.25, 91.32, 9.37, 31.36, 99.56, 86.73, 36.04, 44.91, 53.95, 28.68, 9.0, 43.16, 29.49, 32.53, 41.19, 93.3, 24.64, 92.36, 10.37, 4.13, 46.06, 7.92, 12.53, 97.58, 44.72, 26.7, 63.82, 94.51, 22.44, 24.05, 44.03, 75.14, 28.77, 0.99, 41.34, 6.99, 73.35, 13.35, 27.52, 94.75, 37.86, 58.95, 65.62, 95.3, 83.25, 39.89, 28.02, 58.55, 13.1, 86.07, 81.77, 0.06, 71.83, 73.03, 80.13, 85.15, 27.86, 92.09, 84.74, 5.52, 15.97, 34.32, 30.87, 59.67, 90.59, 30.9, 40.16, 5.71, 72.47, 52.2, 79.32, 41.85, 54.62]
Student 936 : [50.3, 60.41, 69.78, 36.15, 39.42, 0.44, 64.46, 38.39, 23.28, 80.98, 83.44, 87.15, 72.09, 20.95, 60.06, 40.67, 80.46, 35.78, 43.72, 3.15, 47.16, 69.24, 72.01, 22.98, 45.48, 88.16, 49.19, 7.33, 24.82, 36.45, 57.79, 24.09, 73.21, 16.06, 14.64, 40.32, 74.68, 73.7, 31.85, 15.87, 15.35, 24.27, 58.99, 30.7, 27.97, 34.69, 63.38, 74.69, 15.77, 25.0, 52.27, 70.21, 63.33, 17.49, 52.66, 28.99, 24.9, 79.52, 42.35, 67.71, 78.44, 60.31, 69.58, 19.26, 47.76, 18.27, 7.15, 80.54, 24.27, 71.61, 62.24, 31.78, 64.97, 82.09, 2.99, 47.2, 4.0, 99.43, 69.03, 92.45, 91.26, 52.23, 4.92]
Student 937 : [1.12, 62.19, 41.86, 40.51, 75.69, 66.23, 44.6, 15.36, 66.72, 69.58, 65.61, 3.72, 25.62, 49.41, 89.75, 76.23, 37.59, 67.56, 22.23, 75.61, 83.27, 23.97, 2.17, 35.67, 92.72, 20.39, 77.85, 71.51, 52.17, 37.43, 61.93, 23.79, 99.58, 3.86, 43.04, 11.37, 11.05, 29.53, 29.0, 84.09, 36.92, 80.25, 36.92, 69.96, 93.79, 96.43, 24.85, 79.87, 56.54, 96.04, 81.33, 66.59, 23.32, 56.64, 49.84, 34.96, 45.33, 41.56, 67.71, 65.1, 23.47, 20.62, 41.49, 41.83, 74.07, 37.32, 64.19, 79.71, 57.43, 91.12, 3.6, 95.49, 44.1, 36.22, 55.61, 7.67, 66.8, 45.98, 61.47, 36.12, 68.35, 56.33, 33.9]
Student 938 : [11.2, 89.9, 75.14, 60.94, 6.17, 88.35, 41.63, 41.43, 95.04, 23.48, 66.45, 17.04, 81.72, 29.4, 37.74, 94.19, 14.93, 36.6, 19.73, 58.9, 75.29, 41.45, 67.22, 33.16, 25.92, 57.12, 33.83, 23.85, 50.9, 99.5, 68.64, 51.08, 13.12, 1.13, 98.77, 90.36, 86.58, 26.43, 64.14, 0.92, 56.57, 82.12, 4.26, 40.95, 35.8, 78.52, 97.04, 90.13, 14.57, 99.01, 14.77, 9.26, 48.65, 77.97, 93.24, 67.71, 89.68, 70.7, 6.84, 60.07, 80.12, 22.61, 4.5, 15.61, 67.02, 9.79, 89.15, 76.06, 37.08, 27.95, 16.9, 80.58, 39.34, 52.87, 51.3, 50.17, 41.13, 81.47, 32.53, 8.01, 58.06, 90.15, 11.87]
Student 939 : [28.01, 66.0, 42.53, 28.61, 86.59, 24.09, 13.53, 3.71, 43.27, 15.95, 24.61, 67.38, 73.83, 10.17, 54.29, 75.49, 29.12, 71.12, 86.08, 55.15, 12.28, 58.67, 76.57, 70.1, 48.73, 88.71, 65.71, 69.69, 13.69, 96.63, 76.58, 47.89, 54.41, 52.95, 50.75, 34.9, 93.87, 90.35, 91.83, 93.55, 31.49, 15.14, 44.6, 94.6, 62.24, 92.36, 20.1, 1.23, 20.38, 13.33, 87.98, 1.17, 16.39, 77.68, 96.68, 87.13, 76.63, 47.0, 49.29, 0.79, 13.83, 57.09, 58.2, 23.99, 53.75, 7.2, 25.42, 21.78, 18.29, 80.43, 46.87, 16.28, 18.56, 87.51, 18.93, 97.86, 42.86, 67.81, 33.33, 60.59, 33.87, 26.18, 82.54]
Student 940 : [33.94, 50.71, 61.4, 27.54, 29.22, 66.8, 84.27, 93.97, 69.58, 1.63, 93.77, 71.73, 1.9, 56.11, 0.26, 24.94, 11.2, 69.95, 52.76, 45.57, 74.4, 33.71, 38.28, 49.97, 16.42, 59.41, 9.82, 16.12, 65.21, 73.93, 28.17, 66.65, 86.88, 19.29, 14.03, 11.37, 44.5, 66.32, 45.92, 24.69, 65.04, 74.52, 6.68, 48.4, 17.68, 59.42, 76.8, 78.36, 3.72, 61.35, 96.32, 14.72, 33.4, 44.53, 68.75, 29.69, 18.17, 93.73, 60.13, 34.42, 38.34, 17.41, 54.49, 6.76, 55.41, 10.91, 62.67, 75.88, 26.1, 80.66, 45.95, 46.09, 40.7, 81.74, 8.04, 82.42, 52.34, 74.84, 29.42, 73.41, 85.7, 65.79, 66.52]
Student 941 : [56.7, 88.29, 54.8, 12.36, 32.69, 74.56, 32.56, 71.87, 77.21, 71.01, 32.41, 68.75, 27.27, 86.29, 9.93, 98.28, 95.4, 63.33, 94.61, 54.17, 93.35, 4.72, 32.52, 46.55, 74.58, 98.33, 83.78, 75.91, 0.93, 85.82, 19.0, 55.61, 16.62, 97.94, 49.93, 32.74, 42.98, 40.05, 24.42, 43.85, 91.49, 48.88, 13.42, 55.81, 28.78, 57.35, 18.75, 84.35, 18.07, 97.9, 34.3, 53.56, 3.78, 47.06, 0.41, 57.71, 2.81, 63.8, 1.5, 13.92, 15.0, 2.59, 70.44, 48.41, 67.86, 88.42, 79.48, 42.59, 66.1, 25.5, 17.46, 75.76, 25.4, 73.83, 75.42, 40.7, 31.33, 68.89, 89.0, 75.47, 79.74, 78.05, 14.71]
Student 942 : [30.94, 21.53, 23.91, 1.26, 77.77, 64.26, 68.11, 69.37, 2.77, 49.34, 26.41, 76.29, 1.84, 26.54, 27.83, 37.47, 78.7, 3.45, 80.36, 25.01, 29.52, 75.85, 83.27, 77.9, 94.06, 13.38, 97.65, 61.63, 16.98, 29.97, 72.69, 76.15, 68.52, 62.23, 88.44, 75.78, 19.22, 38.0, 29.15, 43.21, 50.07, 41.65, 45.62, 55.45, 6.23, 73.66, 99.91, 89.79, 70.36, 57.27, 11.22, 44.25, 39.84, 67.25, 37.72, 89.01, 41.09, 42.47, 36.16, 22.52, 3.61, 97.15, 38.06, 79.53, 46.85, 63.96, 69.62, 26.71, 3.5, 86.38, 20.94, 86.05, 14.33, 27.11, 39.29, 46.44, 81.91, 75.13, 81.27, 59.03, 62.95, 14.48, 8.99]
Student 943 : [53.51, 26.71, 29.29, 69.25, 8.3, 68.02, 25.5, 94.3, 42.77, 99.52, 42.32, 57.13, 70.9, 21.37, 42.92, 88.3, 44.03, 8.14, 43.28, 39.64, 30.66, 59.01, 77.32, 75.82, 42.14, 59.16, 66.34, 17.11, 47.36, 85.54, 24.71, 86.94, 50.92, 90.48, 34.83, 0.58, 5.27, 88.18, 41.4, 55.69, 90.18, 50.24, 47.29, 49.69, 20.13, 89.31, 41.95, 54.33, 34.07, 72.61, 56.45, 23.39, 80.95, 60.75, 19.15, 96.17, 39.01, 11.63, 80.7, 86.17, 97.4, 23.81, 87.93, 12.17, 84.4, 19.6, 12.28, 37.43, 48.34, 83.81, 80.35, 31.14, 84.27, 81.22, 11.91, 56.43, 52.46, 72.92, 43.4, 18.86, 53.21, 39.83, 4.13]
Student 944 : [95.73, 21.62, 11.16, 63.61, 57.1, 69.16, 66.17, 49.03, 45.97, 90.37, 98.03, 25.54, 95.29, 17.81, 9.87, 83.99, 73.63, 56.04, 42.9, 84.27, 27.33, 5.22, 14.32, 34.27, 65.52, 12.87, 5.11, 6.18, 41.76, 40.24, 33.08, 17.5, 84.16, 2.71, 76.55, 22.38, 13.24, 32.62, 84.82, 43.21, 65.68, 17.17, 23.16, 21.92, 11.4, 84.17, 52.03, 85.72, 11.1, 43.99, 32.8, 3.26, 11.9, 47.23, 85.73, 53.49, 20.07, 84.85, 99.79, 41.82, 21.15, 39.61, 8.51, 75.93, 40.64, 96.18, 1.03, 57.25, 50.92, 30.7, 33.75, 52.97, 34.06, 30.35, 43.81, 88.2, 4.24, 38.11, 43.35, 38.45, 78.33, 78.88, 90.45]
Student 945 : [92.16, 63.12, 5.24, 96.64, 20.71, 18.38, 77.48, 37.89, 31.19, 55.87, 14.01, 46.66, 0.34, 76.55, 53.63, 18.7, 91.09, 74.48, 64.77, 95.36, 37.19, 48.7, 23.86, 52.07, 79.88, 47.09, 47.01, 15.94, 26.82, 96.99, 55.58, 4.55, 81.07, 40.74, 60.76, 30.84, 44.75, 60.71, 85.39, 24.32, 36.11, 48.06, 2.05, 77.55, 71.67, 42.34, 55.97, 38.84, 55.48, 44.64, 58.21, 36.67, 86.63, 86.36, 80.2, 39.92, 43.16, 17.47, 54.25, 28.71, 25.25, 63.64, 86.19, 75.25, 44.29, 89.79, 16.19, 11.43, 25.41, 99.34, 21.69, 90.56, 50.66, 92.78, 42.39, 34.14, 7.63, 7.27, 21.39, 91.62, 23.99, 59.51, 98.96]
Student 946 : [93.04, 68.87, 94.71, 71.74, 48.03, 76.79, 57.29, 8.99, 93.45, 45.35, 67.64, 36.88, 12.71, 25.55, 0.83, 89.12, 39.53, 96.99, 92.6, 69.85, 87.44, 80.15, 31.21, 61.07, 39.92, 61.36, 25.02, 72.9, 8.56, 97.45, 92.7, 17.38, 71.99, 1.52, 92.87, 47.47, 67.07, 23.67, 82.82, 92.08, 15.72, 31.6, 71.51, 35.24, 35.46, 64.47, 11.25, 33.02, 0.16, 80.69, 54.79, 35.15, 88.4, 45.17, 89.27, 80.15, 81.25, 4.95, 47.46, 62.47, 48.84, 83.39, 87.77, 28.07, 95.36, 82.58, 29.41, 40.85, 16.21, 21.31, 26.66, 76.6, 57.52, 51.5, 67.22, 43.38, 58.3, 89.99, 83.55, 97.62, 98.68, 74.51, 73.22]
Student 947 : [26.41, 6.32, 61.6, 19.71, 43.63, 44.62, 5.22, 87.07, 42.97, 30.09, 58.14, 10.83, 72.8, 80.39, 53.22, 11.0, 73.36, 32.47, 31.48, 10.14, 4.85, 11.75, 67.05, 67.16, 63.99, 71.66, 27.99, 66.6, 21.75, 96.72, 28.49, 65.39, 11.06, 12.46, 38.16, 26.25, 42.92, 73.57, 27.27, 21.18, 31.37, 8.31, 43.8, 71.7, 63.67, 81.46, 37.2, 3.52, 60.6, 0.62, 66.96, 32.29, 33.63, 31.7, 59.82, 64.58, 60.55, 7.97, 8.35, 93.54, 69.5, 14.19, 35.96, 92.24, 42.11, 2.34, 88.44, 59.33, 21.18, 48.89, 50.69, 51.52, 35.53, 94.51, 28.77, 45.26, 35.31, 17.1, 81.85, 5.88, 64.67, 76.12, 36.66]
Student 948 : [60.4, 78.1, 69.97, 36.94, 84.19, 96.62, 7.09, 43.44, 22.18, 45.29, 41.57, 84.17, 85.31, 41.24, 29.0, 0.93, 70.07, 90.61, 51.27, 46.24, 47.12, 98.63, 80.48, 92.19, 48.97, 63.01, 23.59, 26.99, 42.91, 23.51, 89.66, 65.85, 62.58, 5.82, 72.42, 95.65, 10.96, 42.03, 94.86, 92.87, 41.28, 71.7, 19.77, 3.0, 67.86, 27.9, 90.32, 46.26, 58.8, 90.48, 28.1, 19.2, 14.49, 45.61, 82.76, 94.76, 41.62, 24.57, 96.71, 84.29, 91.16, 7.98, 21.45, 14.21, 40.35, 71.74, 97.55, 87.46, 63.85, 20.39, 89.81, 44.94, 57.33, 0.07, 50.77, 16.04, 47.8, 8.83, 71.33, 48.82, 49.34, 24.75, 65.53]
